city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,pct_positive_7dayMA
Baltimore,2020-03-22,9,3,,,,,
Baltimore,2020-03-23,7,4,,,,,
Baltimore,2020-03-24,10,6,,,,,
Baltimore,2020-03-25,12,7,,,,,
Baltimore,2020-03-26,19,9,,,,,
Baltimore,2020-03-27,16,11,,,,,
Baltimore,2020-03-28,24,14,,,,,
Baltimore,2020-03-29,17,15,,,,,
Baltimore,2020-03-30,23,17,,,,,
Baltimore,2020-03-31,35,21,,,,,
Baltimore,2020-04-01,34,24,,,,,
Baltimore,2020-04-02,44,28,,,,,
Baltimore,2020-04-03,48,32,,,,,
Baltimore,2020-04-04,30,33,,,,,
Baltimore,2020-04-05,51,38,,,,,
Baltimore,2020-04-06,41,40,,,,,
Baltimore,2020-04-07,24,39,,,,,
Baltimore,2020-04-08,112,50,,,,,
Baltimore,2020-04-09,67,53,,,,,
Baltimore,2020-04-10,51,54,4,2,,,
Baltimore,2020-04-11,67,59,5,2,,,
Baltimore,2020-04-12,56,60,2,2,,,
Baltimore,2020-04-13,61,63,2,3,,,
Baltimore,2020-04-14,89,72,3,3,,,
Baltimore,2020-04-15,98,70,0,2,,,
Baltimore,2020-04-16,100,75,6,3,,,
Baltimore,2020-04-17,113,83,7,3,,,
Baltimore,2020-04-18,105,89,2,3,,,
Baltimore,2020-04-19,14,83,6,3,,,
Baltimore,2020-04-20,119,91,3,3,,,
Baltimore,2020-04-21,31,83,5,4,,,
Baltimore,2020-04-22,60,77,4,5,,,
Baltimore,2020-04-23,70,73,2,4,,,
Baltimore,2020-04-24,56,65,5,4,,,
Baltimore,2020-04-25,63,59,7,5,,,
Baltimore,2020-04-26,75,68,1,4,,,
Baltimore,2020-04-27,67,60,9,5,,,
Baltimore,2020-04-28,44,62,1,4,,,
Baltimore,2020-04-29,37,59,11,5,,,
Baltimore,2020-04-30,54,57,10,6,,,
Baltimore,2020-05-01,94,62,2,6,,,
Baltimore,2020-05-02,75,64,11,6,,,
Baltimore,2020-05-03,82,65,3,7,,,
Baltimore,2020-05-04,92,68,0,5,,,
Baltimore,2020-05-05,198,90,4,6,,,
Baltimore,2020-05-06,143,105,7,5,,,
Baltimore,2020-05-07,104,113,9,5,,,
Baltimore,2020-05-08,85,111,6,6,,,
Baltimore,2020-05-09,267,139,8,5,,,
Baltimore,2020-05-10,109,143,6,6,,,
Baltimore,2020-05-11,36,135,2,6,,,
Baltimore,2020-05-12,51,114,7,6,,,
Baltimore,2020-05-13,72,103,8,7,,,
Baltimore,2020-05-14,29,93,6,6,,,
Baltimore,2020-05-15,101,95,0,5,,,
Baltimore,2020-05-16,113,73,9,5,,,
Baltimore,2020-05-17,79,69,3,5,,,
Baltimore,2020-05-18,32,68,5,5,,,
Baltimore,2020-05-19,172,85,2,5,,,
Baltimore,2020-05-20,150,97,6,4,,,
Baltimore,2020-05-21,187,119,2,4,,,
Baltimore,2020-05-22,153,127,3,4,,,
Baltimore,2020-05-23,181,136,7,4,,,
Baltimore,2020-05-24,109,141,2,4,,,
Baltimore,2020-05-25,106,151,3,4,,,
Baltimore,2020-05-26,109,142,2,4,,,
Baltimore,2020-05-27,57,129,1,3,,,
Baltimore,2020-05-28,149,123,4,3,,,
Baltimore,2020-05-29,223,133,8,4,,,
Baltimore,2020-05-30,138,127,6,4,,,
Baltimore,2020-05-31,100,126,4,4,,,
Baltimore,2020-06-01,0,102,3,4,,,
Baltimore,2020-06-02,84,99,2,4,,,
Baltimore,2020-06-03,113,107,3,4,,,
Baltimore,2020-06-04,105,100,3,4,,,
Baltimore,2020-06-05,132,87,3,3,,,
Baltimore,2020-06-06,103,82,4,3,,,
Baltimore,2020-06-07,88,81,5,3,,,
Baltimore,2020-06-08,67,99,1,3,,,
Baltimore,2020-06-09,59,95,5,3,,,
Baltimore,2020-06-10,73,90,2,3,,,
Baltimore,2020-06-11,81,86,3,3,,,
Baltimore,2020-06-12,50,74,2,3,,,
Baltimore,2020-06-13,74,70,3,3,,,
Baltimore,2020-06-14,56,66,3,3,,,
Baltimore,2020-06-15,58,64,1,3,,,
Baltimore,2020-06-16,35,61,3,2,,,
Baltimore,2020-06-17,84,63,3,3,,,
Baltimore,2020-06-18,40,57,2,2,,,
Baltimore,2020-06-19,32,54,0,2,,,
Baltimore,2020-06-20,55,51,3,2,,,
Baltimore,2020-06-21,60,52,0,2,,,4.19
Baltimore,2020-06-22,42,50,3,2,,,4.02
Baltimore,2020-06-23,53,52,3,2,,,4.13
Baltimore,2020-06-24,62,49,6,2,,,4.29
Baltimore,2020-06-25,48,50,2,2,,,4.23
Baltimore,2020-06-26,41,52,3,3,,,4.24
Baltimore,2020-06-27,64,53,3,3,,,4.34
Baltimore,2020-06-28,53,52,2,3,,,4.35
Baltimore,2020-06-29,82,58,0,3,,,4.51
Baltimore,2020-06-30,48,57,1,2,,,4.26
Baltimore,2020-07-01,59,56,1,2,,,4.08
Baltimore,2020-07-02,96,63,2,2,,,4.33
Baltimore,2020-07-03,88,70,2,2,,,4.43
Baltimore,2020-07-04,68,71,2,1,,,4.42
Baltimore,2020-07-05,40,69,0,1,,,4.3
Baltimore,2020-07-06,63,66,5,2,,,4.15
Baltimore,2020-07-07,40,65,2,2,,,4.17
Baltimore,2020-07-08,71,67,3,2,,,4.26
Baltimore,2020-07-09,84,65,2,2,,,4.25
Baltimore,2020-07-10,94,66,4,3,,,4.37
Baltimore,2020-07-11,118,73,1,2,,,4.67
Baltimore,2020-07-12,122,85,1,3,,,4.92
Baltimore,2020-07-13,77,87,1,2,,,5.14
Baltimore,2020-07-14,123,98,1,2,,,5.19
Baltimore,2020-07-15,146,109,2,2,,,5.21
Baltimore,2020-07-16,163,120,3,2,,,5.58
Baltimore,2020-07-17,143,127,1,1,,,5.33
Baltimore,2020-07-18,143,131,4,2,,,5.48
Baltimore,2020-07-19,144,134,4,2,,,5.01
Baltimore,2020-07-20,77,134,2,2,,,4.77
Baltimore,2020-07-21,139,136,5,3,,,4.9
Baltimore,2020-07-22,94,129,1,3,,,4.8
Baltimore,2020-07-23,104,121,2,3,,,4.55
Baltimore,2020-07-24,159,123,3,3,,,4.73
Baltimore,2020-07-25,209,132,2,3,,,4.43
Baltimore,2020-07-26,143,132,3,3,,,4.47
Baltimore,2020-07-27,226,153,1,2,,,4.95
Baltimore,2020-07-28,123,151,2,2,,,4.89
Baltimore,2020-07-29,124,155,1,2,,,5.04
Baltimore,2020-07-30,178,166,2,2,,,5.08
Baltimore,2020-07-31,188,170,1,2,,,5.15
Baltimore,2020-08-01,214,171,2,2,,,5.07
Baltimore,2020-08-02,171,175,4,2,,,5.37
Baltimore,2020-08-03,171,167,0,2,,,5.12
Baltimore,2020-08-04,96,163,3,2,,,5.11
Baltimore,2020-08-05,109,161,4,2,,,4.77
Baltimore,2020-08-06,122,153,1,2,,,4.71
Baltimore,2020-08-07,164,150,1,2,,,4.52
Baltimore,2020-08-08,136,138,5,3,,,4.59
Baltimore,2020-08-09,172,139,0,2,,,4
Baltimore,2020-08-10,157,137,1,2,,,3.66
Baltimore,2020-08-11,189,150,1,2,,,3.99
Baltimore,2020-08-12,98,148,3,2,,,4.16
Baltimore,2020-08-13,72,141,2,2,,,3.8
Baltimore,2020-08-14,147,139,3,2,,,3.89
Baltimore,2020-08-15,131,138,3,2,,,3.6
Baltimore,2020-08-16,84,125,2,2,,,3.68
Baltimore,2020-08-17,82,115,1,2,,,3.45
Baltimore,2020-08-18,59,96,0,2,,,2.95
Baltimore,2020-08-19,77,93,0,2,,,2.89
Baltimore,2020-08-20,65,92,1,1,,,3.03
Baltimore,2020-08-21,96,85,3,1,,,2.68
Baltimore,2020-08-22,93,79,0,1,,,2.63
Baltimore,2020-08-23,84,79,0,1,,,2.59
Baltimore,2020-08-24,91,81,2,1,,,2.92
Baltimore,2020-08-25,38,78,0,1,,,2.88
Baltimore,2020-08-26,62,76,0,1,,,2.84
Baltimore,2020-08-27,71,76,1,1,,,2.81
Baltimore,2020-08-28,69,73,2,1,,,2.72
Baltimore,2020-08-29,71,69,2,1,,,2.75
Baltimore,2020-08-30,41,63,3,1,,,2.55
Baltimore,2020-08-31,54,58,0,1,,,2.26
Baltimore,2020-09-01,57,61,0,1,,,2.31
Baltimore,2020-09-02,34,57,0,1,,,2.19
Baltimore,2020-09-03,57,55,2,1,,,2.08
Baltimore,2020-09-04,66,54,2,1,,,2.04
Baltimore,2020-09-05,75,55,4,1,,,1.91
Baltimore,2020-09-06,67,59,1,1,,,2.15
Baltimore,2020-09-07,128,69,0,1,,,2.44
Baltimore,2020-09-08,32,66,0,1,,,2.28
Baltimore,2020-09-09,43,67,1,1,,,2.32
Baltimore,2020-09-10,55,67,0,1,,,2.3
Baltimore,2020-09-11,70,67,3,1,,,2.41
Baltimore,2020-09-12,21,59,0,1,,,2.13
Baltimore,2020-09-13,71,60,1,1,,,2.09
Baltimore,2020-09-14,45,48,0,1,,,1.76
Baltimore,2020-09-15,0,35,1,1,,,1.19
Baltimore,2020-09-16,0,7,2,1,,,0.21
Baltimore,2020-09-17,44,5,2,1,,,0.16
Baltimore,2020-09-18,48,2,0,1,,,0.06
Baltimore,2020-09-19,27,3,2,1,,,0.08
Baltimore,2020-09-20,22,0,2,1,,,0.11
Baltimore,2020-09-21,33,0,1,1,,,0.16
Baltimore,2020-09-22,33,8,0,1,,,0.23
Baltimore,2020-09-23,37,35,1,1,,,1.02
Baltimore,2020-09-24,45,35,1,1,,,1.04
Baltimore,2020-09-25,57,36,2,1,,,1.07
Baltimore,2020-09-26,53,40,1,1,,,1.26
Baltimore,2020-09-27,41,43,0,1,,,1.3
Baltimore,2020-09-28,57,46,0,1,,,1.35
Baltimore,2020-09-29,24,45,0,1,,,1.33
Baltimore,2020-09-30,23,43,1,1,,,1.29
Baltimore,2020-10-01,164,60,0,0,,,1.77
Baltimore,2020-10-02,71,62,0,0,,,1.84
Baltimore,2020-10-03,34,59,0,0,,,1.72
Baltimore,2020-10-04,56,61,0,0,,,1.88
Baltimore,2020-10-05,69,63,0,0,,,1.95
Baltimore,2020-10-06,33,64,0,0,,,1.94
Baltimore,2020-10-07,44,67,2,0,,,2
Baltimore,2020-10-08,163,67,1,0,,,1.97
Baltimore,2020-10-09,91,70,2,1,,,2.04
Baltimore,2020-10-10,36,70,0,1,,,2.02
Baltimore,2020-10-11,58,71,2,1,,,1.92
Baltimore,2020-10-12,60,69,0,1,,,1.93
Baltimore,2020-10-13,35,70,1,1,,,1.95
Baltimore,2020-10-14,41,69,1,1,,,1.93
Baltimore,2020-10-15,63,55,0,1,,,1.57
Baltimore,2020-10-16,34,47,1,1,,,1.4
Baltimore,2020-10-17,92,55,1,1,,,1.52
Baltimore,2020-10-18,69,56,0,0,,,1.59
Baltimore,2020-10-19,64,57,0,0,,,1.52
Baltimore,2020-10-20,31,56,0,0,,,1.52
Baltimore,2020-10-21,63,59,1,0,,,1.65
Baltimore,2020-10-22,79,62,1,1,,,1.69
Baltimore,2020-10-23,102,71,1,1,,,1.81
Baltimore,2020-10-24,131,77,2,1,,,2.07
Baltimore,2020-10-25,128,85,0,1,,,2.26
Baltimore,2020-10-26,66,86,0,1,,,2.32
Baltimore,2020-10-27,75,92,0,1,,,2.44
Baltimore,2020-10-28,83,95,1,1,,,2.45
Baltimore,2020-10-29,110,99,0,1,,,2.61
Baltimore,2020-10-30,76,96,1,1,,,2.6
Baltimore,2020-10-31,126,95,0,0,,,2.6
Baltimore,2020-11-01,124,94,2,1,,,2.55
Baltimore,2020-11-02,111,101,0,1,,,2.62
Baltimore,2020-11-03,81,102,2,1,,,2.7
Baltimore,2020-11-04,165,113,0,1,,,2.97
Baltimore,2020-11-05,153,119,1,1,,,3.12
Baltimore,2020-11-06,214,139,2,1,,,3.61
Baltimore,2020-11-07,241,156,4,2,,,3.91
Baltimore,2020-11-08,131,157,0,1,,,4.15
Baltimore,2020-11-09,162,164,2,2,,,4.69
Baltimore,2020-11-10,191,180,0,1,,,4.71
Baltimore,2020-11-11,219,187,1,1,,,4.93
Baltimore,2020-11-12,238,199,1,1,,,5.13
Baltimore,2020-11-13,191,196,2,1,,,5.08
Baltimore,2020-11-14,273,201,1,1,,,5.38
Baltimore,2020-11-15,267,220,4,2,,,5.83
Baltimore,2020-11-16,273,236,1,1,,,5.56
Baltimore,2020-11-17,176,234,3,2,,,5.84
Baltimore,2020-11-18,223,234,1,2,,,5.84
Baltimore,2020-11-19,374,254,0,2,,,6.16
Baltimore,2020-11-20,227,259,0,1,,,6.35
Baltimore,2020-11-21,456,285,5,2,,,6.03
Baltimore,2020-11-22,233,280,2,2,,,5.41
Baltimore,2020-11-23,233,275,3,2,,,5.46
Baltimore,2020-11-24,155,272,2,2,,,5.32
Baltimore,2020-11-25,274,279,3,2,,,5.14
Baltimore,2020-11-26,321,271,6,3,,,4.88
Baltimore,2020-11-27,273,278,4,4,,,4.63
Baltimore,2020-11-28,165,236,4,3,,,4.66
Baltimore,2020-11-29,189,230,3,4,,,5.04
Baltimore,2020-11-30,212,227,2,3,,,5.23
Baltimore,2020-12-01,241,239,1,3,,,5.46
Baltimore,2020-12-02,244,235,9,4,,,5.58
Baltimore,2020-12-03,264,227,4,4,,,5.57
Baltimore,2020-12-04,416,247,9,5,,,6.11
Baltimore,2020-12-05,266,262,1,4,,,5.85
Baltimore,2020-12-06,242,269,3,4,,,5.48
Baltimore,2020-12-07,225,271,1,4,,,5.2
Baltimore,2020-12-08,174,262,0,4,,,4.74
Baltimore,2020-12-09,304,270,11,4,,,4.87
Baltimore,2020-12-10,300,275,5,4,,,4.74
Baltimore,2020-12-11,267,254,9,4,,,4.43
Baltimore,2020-12-12,332,263,1,4,,,4.46
Baltimore,2020-12-13,250,265,3,4,,,4.45
Baltimore,2020-12-14,224,264,4,5,,,4.46
Baltimore,2020-12-15,137,259,2,5,,,4.59
Baltimore,2020-12-16,179,241,4,4,,,4.31
Baltimore,2020-12-17,267,237,7,4,,,4.49
Baltimore,2020-12-18,167,222,8,4,,,4.27
Baltimore,2020-12-19,136,194,8,5,,,4.04
Baltimore,2020-12-20,175,184,7,6,,,4.13
Baltimore,2020-12-21,247,187,4,6,,,4.08
Baltimore,2020-12-22,287,208,3,6,,,3.56
Baltimore,2020-12-23,215,213,6,6,,,3.57
Baltimore,2020-12-24,210,205,11,7,,,3.28
Baltimore,2020-12-25,150,203,0,5,,,3.19
Baltimore,2020-12-26,172,208,4,5,,,3.28
Baltimore,2020-12-27,165,207,2,4,,,3.37
Baltimore,2020-12-28,212,202,2,4,,,2.96
Baltimore,2020-12-29,134,180,4,4,,,3.47
Baltimore,2020-12-30,189,176,2,3,,,3.48
Baltimore,2020-12-31,225,178,3,2,,,3.68
Baltimore,2021-01-01,374,210,7,3,,,3.91
Baltimore,2021-01-02,221,217,5,4,,,3.86
Baltimore,2021-01-03,185,220,5,4,,,3.91
Baltimore,2021-01-04,186,216,3,4,,,4.32
Baltimore,2021-01-05,186,224,1,4,,,4.5
Baltimore,2021-01-06,293,239,6,4,,,4.69
Baltimore,2021-01-07,233,240,6,5,,,4.66
Baltimore,2021-01-08,313,231,7,5,,,5.05
Baltimore,2021-01-09,320,245,1,4,,,5.06
Baltimore,2021-01-10,273,258,0,3,,,4.64
Baltimore,2021-01-11,279,271,2,3,,,4.89
Baltimore,2021-01-12,43,251,3,3,,,4.38
Baltimore,2021-01-13,235,242,3,3,,,4.37
Baltimore,2021-01-14,229,242,4,3,,,4.23
Baltimore,2021-01-15,292,239,4,2,,,3.98
Baltimore,2021-01-16,206,222,5,3,,,3.71
Baltimore,2021-01-17,205,213,2,3,,,3.65
Baltimore,2021-01-18,163,196,9,4,,,3.64
Baltimore,2021-01-19,168,214,2,4,,,4.14
Baltimore,2021-01-20,114,197,0,4,,,3.89
Baltimore,2021-01-21,228,197,3,4,,,3.84
Baltimore,2021-01-22,170,179,4,4,,,3.56
Baltimore,2021-01-23,235,183,1,3,,,3.74
Baltimore,2021-01-24,198,182,7,4,,,3.61
Baltimore,2021-01-25,137,179,1,3,,,3.39
Baltimore,2021-01-26,64,164,3,3,,,3.13
Baltimore,2021-01-27,194,175,3,3,,,3.21
Baltimore,2021-01-28,183,169,4,3,,,3.06
Baltimore,2021-01-29,161,167,8,4,,,3.02
Baltimore,2021-01-30,146,155,4,4,,,2.8
Baltimore,2021-01-31,180,152,3,4,,,2.64
Baltimore,2021-02-01,73,143,2,4,,,2.59
Baltimore,2021-02-02,96,148,1,4,,,2.74
Charlotte,2020-03-17,2,2,,,,,
Charlotte,2020-03-18,4,4,,,,,
Charlotte,2020-03-19,5,5,,,,,
Charlotte,2020-03-20,6,6,,,,,
Charlotte,2020-03-21,10,10,,,,,
Charlotte,2020-03-22,10,10,,,,,
Charlotte,2020-03-23,14,14,,,,,
Charlotte,2020-03-24,18,18,,,,,
Charlotte,2020-03-25,22,22,,,,,
Charlotte,2020-03-26,28,28,,,,,
Charlotte,2020-03-27,31,31,,,,,
Charlotte,2020-03-28,33,33,,,,,
Charlotte,2020-03-29,35,35,,,,,
Charlotte,2020-03-30,38,38,,,,,
Charlotte,2020-03-31,40,40,,,,,
Charlotte,2020-04-01,40,40,,,,,
Charlotte,2020-04-02,43,43,,,,,
Charlotte,2020-04-03,49,49,,,,,
Charlotte,2020-04-04,50,50,,,,,
Charlotte,2020-04-05,48,48,,,,,
Charlotte,2020-04-06,54,54,,,,,
Charlotte,2020-04-07,55,55,,,,,
Charlotte,2020-04-08,55,55,,,,,
Charlotte,2020-04-09,48,48,,,,,
Charlotte,2020-04-10,44,44,,,,,
Charlotte,2020-04-11,40,40,,,,,
Charlotte,2020-04-12,41,41,,,,,
Charlotte,2020-04-13,32,32,,,,,
Charlotte,2020-04-14,27,27,,,,,
Charlotte,2020-04-15,29,29,,,,,
Charlotte,2020-04-16,33,33,,,,,
Charlotte,2020-04-17,32,32,,,,,
Charlotte,2020-04-18,31,31,,,,,
Charlotte,2020-04-19,34,34,,,,,
Charlotte,2020-04-20,35,35,,,,,
Charlotte,2020-04-21,37,37,,,,,
Charlotte,2020-04-22,40,40,,,,,
Charlotte,2020-04-23,40,40,,,,,
Charlotte,2020-04-24,41,41,,,,,
Charlotte,2020-04-25,43,43,,,,,
Charlotte,2020-04-26,40,40,,,,,
Charlotte,2020-04-27,39,39,,,,,
Charlotte,2020-04-28,39,39,,,,,
Charlotte,2020-04-29,37,37,,,,,
Charlotte,2020-04-30,35,35,,,,,
Charlotte,2020-05-01,34,34,,,,,
Charlotte,2020-05-02,32,32,,,,,
Charlotte,2020-05-03,35,35,,,,,
Charlotte,2020-05-04,36,36,,,,,
Charlotte,2020-05-05,38,38,,,,,
Charlotte,2020-05-06,40,40,,,,,
Charlotte,2020-05-07,47,47,,,,,
Charlotte,2020-05-08,50,50,,,,,
Charlotte,2020-05-09,54,54,,,,,
Charlotte,2020-05-10,57,57,,,,,
Charlotte,2020-05-11,56,56,,,,,
Charlotte,2020-05-12,58,58,,,,,
Charlotte,2020-05-13,59,59,,,,,
Charlotte,2020-05-14,59,59,,,,,
Charlotte,2020-05-15,64,64,,,,,
Charlotte,2020-05-16,66,66,,,,,
Charlotte,2020-05-17,67,67,,,,,
Charlotte,2020-05-18,76,76,,,,,
Charlotte,2020-05-19,83,83,,,,,
Charlotte,2020-05-20,81,81,,,,,
Charlotte,2020-05-21,81,81,,,,,
Charlotte,2020-05-22,80,80,,,,,
Charlotte,2020-05-23,84,84,,,,,
Charlotte,2020-05-24,92,92,,,,,
Charlotte,2020-05-25,92,92,,,,,
Charlotte,2020-05-26,98,98,,,,,
Charlotte,2020-05-27,103,103,,,,,
Charlotte,2020-05-28,111,111,,,,,
Charlotte,2020-05-29,110,110,,,,,
Charlotte,2020-05-30,112,112,,,,,
Charlotte,2020-05-31,123,123,,,,,
Charlotte,2020-06-01,139,139,,,,,
Charlotte,2020-06-02,147,147,,,,,
Charlotte,2020-06-03,150,150,,,,,
Charlotte,2020-06-04,151,151,,,,,
Charlotte,2020-06-05,170,170,,,,,
Charlotte,2020-06-06,179,179,,,,,
Charlotte,2020-06-07,183,183,,,,,
Charlotte,2020-06-08,179,179,,,,,
Charlotte,2020-06-09,183,183,,,,,
Charlotte,2020-06-10,200,200,,,,,
Charlotte,2020-06-11,218,218,,,,,
Charlotte,2020-06-12,216,216,,,,,
Charlotte,2020-06-13,228,228,,,,,
Charlotte,2020-06-14,235,235,,,,,
Charlotte,2020-06-15,249,249,,,,,
Charlotte,2020-06-16,252,252,,,,,
Charlotte,2020-06-17,245,245,,,,,
Charlotte,2020-06-18,238,238,,,,,
Charlotte,2020-06-19,238,238,,,,,
Charlotte,2020-06-20,230,230,,,,,
Charlotte,2020-06-21,218,218,,,,,
Charlotte,2020-06-22,204,204,,,,,
Charlotte,2020-06-23,209,209,,,,,
Charlotte,2020-06-24,220,220,,,,,
Charlotte,2020-06-25,234,234,,,,,
Charlotte,2020-06-26,253,253,,,,,
Charlotte,2020-06-27,268,268,,,,,
Charlotte,2020-06-28,277,277,,,,,
Charlotte,2020-06-29,292,292,,,,,
Charlotte,2020-06-30,300,300,,,,,
Charlotte,2020-07-01,300,300,,,,,
Charlotte,2020-07-02,313,313,,,,,
Charlotte,2020-07-03,311,311,,,,,
Charlotte,2020-07-04,301,301,,,,,
Charlotte,2020-07-05,311,311,,,,,
Charlotte,2020-07-06,295,295,,,,,
Charlotte,2020-07-07,270,270,,,,,
Charlotte,2020-07-08,264,264,,,,,
Charlotte,2020-07-09,258,258,,,,,
Charlotte,2020-07-10,267,267,,,,,
Charlotte,2020-07-11,290,290,,,,,
Charlotte,2020-07-12,282,282,,,,,
Charlotte,2020-07-13,301,301,,,,,
Charlotte,2020-07-14,310,310,,,,,
Charlotte,2020-07-15,321,321,,,,,
Charlotte,2020-07-16,301,301,,,,,
Charlotte,2020-07-17,295,295,,,,,
Charlotte,2020-07-18,286,286,,,,,
Charlotte,2020-07-19,279,279,,,,,
Charlotte,2020-07-20,260,260,,,,,
Charlotte,2020-07-21,259,259,,,,,
Charlotte,2020-07-22,259,259,,,,,
Charlotte,2020-07-23,268,268,,,,,
Charlotte,2020-07-24,255,255,,,,,
Charlotte,2020-07-25,234,234,,,,,
Charlotte,2020-07-26,230,230,,,,,
Charlotte,2020-07-27,230,230,,,,,
Charlotte,2020-07-28,236,236,,,,,
Charlotte,2020-07-29,220,220,,,,,
Charlotte,2020-07-30,206,206,,,,,
Charlotte,2020-07-31,193,193,,,,,
Charlotte,2020-08-01,190,190,,,,,
Charlotte,2020-08-02,189,189,,,,,
Charlotte,2020-08-03,185,185,,,,,
Charlotte,2020-08-04,172,172,,,,,
Charlotte,2020-08-05,167,167,,,,,
Charlotte,2020-08-06,161,161,,,,,
Charlotte,2020-08-07,159,159,,,,,
Charlotte,2020-08-08,147,147,,,,,
Charlotte,2020-08-09,144,144,,,,,
Charlotte,2020-08-10,138,138,,,,,
Charlotte,2020-08-11,133,133,,,,,
Charlotte,2020-08-12,126,126,,,,,
Charlotte,2020-08-13,120,120,,,,,
Charlotte,2020-08-14,113,113,,,,,
Charlotte,2020-08-15,116,116,,,,,
Charlotte,2020-08-16,110,110,,,,,
Charlotte,2020-08-17,111,111,,,,,
Charlotte,2020-08-18,106,106,,,,,
Charlotte,2020-08-19,112,112,,,,,
Charlotte,2020-08-20,117,117,,,,,
Charlotte,2020-08-21,118,118,,,,,
Charlotte,2020-08-22,120,120,,,,,
Charlotte,2020-08-23,121,121,,,,,
Charlotte,2020-08-24,121,121,,,,,
Charlotte,2020-08-25,126,126,,,,,
Charlotte,2020-08-26,124,124,,,,,
Charlotte,2020-08-27,123,123,,,,,
Charlotte,2020-08-28,118,118,,,,,
Charlotte,2020-08-29,114,114,,,,,
Charlotte,2020-08-30,116,116,,,,,
Charlotte,2020-08-31,114,114,,,,,
Charlotte,2020-09-01,111,111,,,,,
Charlotte,2020-09-02,104,104,,,,,
Charlotte,2020-09-03,97,97,,,,,
Charlotte,2020-09-04,97,97,,,,,
Charlotte,2020-09-05,95,95,,,,,
Charlotte,2020-09-06,90,90,,,,,
Charlotte,2020-09-07,88,88,,,,,
Charlotte,2020-09-08,82,82,,,,,
Charlotte,2020-09-09,84,84,,,,,
Charlotte,2020-09-10,81,81,,,,,
Charlotte,2020-09-11,78,78,,,,,
Charlotte,2020-09-12,79,79,,,,,
Charlotte,2020-09-13,78,78,,,,,
Charlotte,2020-09-14,77,77,,,,,
Charlotte,2020-09-15,79,79,,,,,
Charlotte,2020-09-16,76,76,,,,,
Charlotte,2020-09-17,77,77,,,,,
Charlotte,2020-09-18,80,80,,,,,
Charlotte,2020-09-19,76,76,,,,,
Charlotte,2020-09-20,78,78,,,,,
Charlotte,2020-09-21,77,77,,,,,
Charlotte,2020-09-22,76,76,,,,,
Charlotte,2020-09-23,83,83,,,,,
Charlotte,2020-09-24,89,89,,,,,
Charlotte,2020-09-25,93,93,,,,,
Charlotte,2020-09-26,102,102,,,,,
Charlotte,2020-09-27,101,101,,,,,
Charlotte,2020-09-28,102,102,,,,,
Charlotte,2020-09-29,105,105,,,,,
Charlotte,2020-09-30,103,103,,,,,
Charlotte,2020-10-01,98,98,,,,,
Charlotte,2020-10-02,94,94,,,,,
Charlotte,2020-10-03,90,90,,,,,
Charlotte,2020-10-04,83,83,,,,,
Charlotte,2020-10-05,86,86,,,,,
Charlotte,2020-10-06,84,84,,,,,
Charlotte,2020-10-07,86,86,,,,,
Charlotte,2020-10-08,90,90,,,,,
Charlotte,2020-10-09,94,94,,,,,
Charlotte,2020-10-10,99,99,,,,,
Charlotte,2020-10-11,110,110,,,,,
Charlotte,2020-10-12,122,122,,,,,
Charlotte,2020-10-13,131,131,,,,,
Charlotte,2020-10-14,144,144,,,,,
Charlotte,2020-10-15,160,160,,,,,
Charlotte,2020-10-16,173,173,,,,,
Charlotte,2020-10-17,178,178,,,,,
Charlotte,2020-10-18,179,179,,,,,
Charlotte,2020-10-19,181,181,,,,,
Charlotte,2020-10-20,191,191,,,,,
Charlotte,2020-10-21,188,188,,,,,
Charlotte,2020-10-22,175,175,,,,,
Charlotte,2020-10-23,179,179,,,,,
Charlotte,2020-10-24,184,184,,,,,
Charlotte,2020-10-25,192,192,,,,,
Charlotte,2020-10-26,196,196,,,,,
Charlotte,2020-10-27,197,197,,,,,
Charlotte,2020-10-28,200,200,,,,,
Charlotte,2020-10-29,210,210,,,,,
Charlotte,2020-10-30,209,209,,,,,
Charlotte,2020-10-31,214,214,,,,,
Charlotte,2020-11-01,214,214,,,,,
Charlotte,2020-11-02,213,213,,,,,
Charlotte,2020-11-03,209,209,,,,,
Charlotte,2020-11-04,216,216,,,,,
Charlotte,2020-11-05,211,211,,,,,
Charlotte,2020-11-06,223,223,,,,,
Charlotte,2020-11-07,224,224,,,,,
Charlotte,2020-11-08,220,220,,,,,
Charlotte,2020-11-09,238,238,,,,,
Charlotte,2020-11-10,256,256,,,,,
Charlotte,2020-11-11,251,251,,,,,
Charlotte,2020-11-12,275,275,,,,,
Charlotte,2020-11-13,286,286,,,,,
Charlotte,2020-11-14,298,298,,,,,
Charlotte,2020-11-15,301,301,,,,,
Chicago,2020-03-07,3,1,0,0,3,3,5.38
Chicago,2020-03-08,3,1,0,0,7,3,5.85
Chicago,2020-03-09,5,2,0,0,3,4,6.67
Chicago,2020-03-10,11,4,0,0,4,4,9.89
Chicago,2020-03-11,12,5,0,0,7,4,13.57
Chicago,2020-03-12,21,8,0,0,7,5,16.67
Chicago,2020-03-13,32,12,0,0,8,6,18.71
Chicago,2020-03-14,31,16,0,0,9,6,19.69
Chicago,2020-03-15,40,22,0,0,20,8,21.29
Chicago,2020-03-16,78,32,1,0,14,10,21.37
