city,comparable,date,new_cases_raw,new_cases_7dayMA,new_cases_per1M_raw,new_cases_per1M_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_deaths_per10M_raw,new_deaths_per10M_7dayMA
Cleveland,0,2020-06-19,77,52.7142857142857,6.19042221091331,4.23796993659928,7,4.28571428571429,56.2765655537574,34.4550401349535
Cleveland,0,2020-06-20,74,58.7142857142857,5.94923692996864,4.72034049848863,2,3.71428571428571,16.079018729645,29.8610347836264
Cleveland,0,2020-06-21,78,65.4285714285714,6.27081730456154,5.26013612726957,2,3.85714285714286,16.079018729645,31.0095361214582
Cleveland,0,2020-06-22,101,73.4285714285714,8.11990445847071,5.90329687645537,1,3.42857142857143,8.03950936482248,27.5640321079628
Cleveland,0,2020-06-23,86,78.4285714285714,6.91397805374734,6.30527234469649,2,3.28571428571429,16.079018729645,26.415530770131
Cleveland,0,2020-06-24,144,89.7142857142857,11.5768934853444,7.2125884015836,2,3.42857142857143,16.079018729645,27.5640321079628
Cleveland,0,2020-06-25,147,101,11.8180787662891,8.11990445847071,3,2.71428571428571,24.1185280944675,21.8215254188039
Cleveland,0,2020-06-26,176,115.142857142857,14.1495364820876,9.25692078292417,1,1.85714285714286,8.03950936482248,14.9305173918132
Cleveland,0,2020-06-27,142,124.857142857143,11.4161032980479,10.0379016926498,4,2.14285714285714,32.1580374592899,17.2275200674768
Cleveland,0,2020-06-28,142,134,11.4161032980479,10.7729425488621,0,1.85714285714286,0,14.9305173918132
Cleveland,0,2020-06-29,123,137.142857142857,9.88859651873165,11.0256128431851,1,1.85714285714286,8.03950936482248,14.9305173918132
Cleveland,0,2020-06-30,137,144.428571428571,11.0141278298068,11.6113485254793,12,3.28571428571429,96.4741123778698,26.415530770131
Cleveland,0,2020-07-01,182,149.857142857143,14.6319070439769,12.0477790338554,2,3.28571428571429,16.079018729645,26.415530770131
Cleveland,0,2020-07-02,0,128.857142857143,0,10.3594820672427,0,2.85714285714286,0,22.9700267566357
Cleveland,0,2020-07-03,379,157.857142857143,30.4697404926772,12.6909397830412,6,3.57142857142857,48.2370561889349,28.7125334457946
Cleveland,0,2020-07-04,179,163.142857142857,14.3907217630322,13.115885278039,0,3,0,24.1185280944675
Cleveland,0,2020-07-05,153,164.714285714286,12.3004493281784,13.2422204252005,1,3.14285714285714,8.03950936482248,25.2670294322992
Cleveland,0,2020-07-06,159,169.857142857143,12.7828198900678,13.6556809068199,0,3,0,24.1185280944675
Cleveland,0,2020-07-07,165,173.857142857143,13.2651904519571,13.9772612814128,6,2.14285714285714,48.2370561889349,17.2275200674768
Cleveland,0,2020-07-08,229,180.571428571429,18.4104764454435,14.5170569101937,4,2.42857142857143,32.1580374592899,19.5245227431403
Cleveland,0,2020-07-09,241,215,19.3752175692222,17.2849451343683,0,2.42857142857143,0,19.5245227431403
Cleveland,0,2020-07-10,268,199.142857142857,21.5458850977243,16.0101086493751,10,3,80.3950936482248,24.1185280944675
Cleveland,0,2020-07-11,193,201.142857142857,15.5162530741074,16.1708988366715,0,3,0,24.1185280944675
Cleveland,0,2020-07-12,229,212,18.4104764454435,17.0437598534237,6,3.71428571428571,48.2370561889349,29.8610347836264
Cleveland,0,2020-07-13,151,210.857142857143,12.139659140882,16.9518797463971,0,3.71428571428571,0,29.8610347836264
Cleveland,0,2020-07-14,150,208.714285714286,12.0592640472337,16.7796045457224,1,3,8.03950936482248,24.1185280944675
Cleveland,0,2020-07-15,275,215.285714285714,22.1086507532618,17.307915161125,2,2.71428571428571,16.079018729645,21.8215254188039
Cleveland,0,2020-07-16,201,209.571428571429,16.1594138232932,16.8485146259923,4,3.28571428571429,32.1580374592899,26.415530770131
Cleveland,0,2020-07-17,230,204.142857142857,18.4908715390917,16.4120841176162,1,2,8.03950936482248,16.079018729645
Cleveland,0,2020-07-18,223,208.428571428571,17.9281058835541,16.7566345189657,7,3,56.2765655537574,24.1185280944675
Cleveland,0,2020-07-19,115,192.142857142857,9.24543576954586,15.4473429938375,7,3.14285714285714,56.2765655537574,25.2670294322992
Cleveland,0,2020-07-20,160,193.428571428571,12.863214983716,15.5507081142423,3,3.57142857142857,24.1185280944675,28.7125334457946
Cleveland,0,2020-07-21,115,188.428571428571,9.24543576954586,15.1487326460012,7,4.42857142857143,56.2765655537574,35.6035414727853
Cleveland,0,2020-07-22,187,175.857142857143,15.033882512218,14.1380514687093,1,4.28571428571429,8.03950936482248,34.4550401349535
Cleveland,0,2020-07-23,191,174.428571428571,15.3554628868109,14.0232013349261,3,4.14285714285714,24.1185280944675,33.3065387971217
Cleveland,0,2020-07-24,198,169.857142857143,15.9182285423485,13.6556809068199,15,6.14285714285714,120.592640472337,49.3855575267667
Cleveland,0,2020-07-25,180,163.714285714286,14.4711168566805,13.1618253315522,0,5.14285714285714,0,41.3460481619442
Cleveland,0,2020-07-26,113,163.428571428571,9.08464558224941,13.1388553047956,-1,4,-8.03950936482248,32.1580374592899
Cleveland,0,2020-07-27,91,153.571428571429,7.31595352198846,12.3463893816917,5,4.28571428571429,40.1975468241124,34.4550401349535
Cleveland,0,2020-07-28,150,158.571428571429,12.0592640472337,12.7483648499328,6,4.14285714285714,48.2370561889349,33.3065387971217
Cleveland,0,2020-07-29,150,153.285714285714,12.0592640472337,12.323419354935,5,4.71428571428571,40.1975468241124,37.9005441484489
Cleveland,0,2020-07-30,124,143.714285714286,9.96899161237988,11.5539234585877,0,4.28571428571429,0,34.4550401349535
Cleveland,0,2020-07-31,187,142.142857142857,15.033882512218,11.4275883114262,5,2.85714285714286,40.1975468241124,22.9700267566357
Cleveland,0,2020-08-01,119,133.428571428571,9.56701614413876,10.7270024953489,5,3.57142857142857,40.1975468241124,28.7125334457946
Cleveland,0,2020-08-02,128,135.571428571429,10.2905719869728,10.8992776960236,2,4,16.079018729645,32.1580374592899
Cleveland,0,2020-08-03,107,137.857142857143,8.60227502036006,11.0830379100767,0,3.28571428571429,0,26.415530770131
Cleveland,0,2020-08-04,128,134.714285714286,10.2905719869728,10.8303676157537,5,3.14285714285714,40.1975468241124,25.2670294322992
Cleveland,0,2020-08-05,130,131.857142857143,10.4513621742692,10.6006673481874,5,3.14285714285714,40.1975468241124,25.2670294322992
Cleveland,0,2020-08-06,130,132.714285714286,10.4513621742692,10.6695774284573,4,3.71428571428571,32.1580374592899,29.8610347836264
Cleveland,0,2020-08-07,128,124.285714285714,10.2905719869728,9.99196163913652,7,4,56.2765655537574,32.1580374592899
Cleveland,0,2020-08-08,145,128,11.6572885789926,10.2905719869728,1,3.42857142857143,8.03950936482248,27.5640321079628
Cleveland,0,2020-08-09,100,124,8.03950936482248,9.96899161237988,0,3.14285714285714,0,25.2670294322992
Cleveland,0,2020-08-10,126,126.714285714286,10.1297817996763,10.1872068665679,1,3.28571428571429,8.03950936482248,26.415530770131
Cleveland,0,2020-08-11,94,121.857142857143,7.55713880293314,9.79671641170511,5,3.28571428571429,40.1975468241124,26.415530770131
Cleveland,0,2020-08-12,135,122.571428571429,10.8533376425104,9.8541414785967,7,3.57142857142857,56.2765655537574,28.7125334457946
Cleveland,0,2020-08-13,130,122.571428571429,10.4513621742692,9.8541414785967,7,4,56.2765655537574,32.1580374592899
Cleveland,0,2020-08-14,121,121.571428571429,9.72780633143521,9.77374638494848,4,3.57142857142857,32.1580374592899,28.7125334457946
Cleveland,0,2020-08-15,158,123.428571428571,12.7024247964195,9.92305155886661,6,4.28571428571429,48.2370561889349,34.4550401349535
Cleveland,0,2020-08-16,57,117.285714285714,4.58252033794882,9.42919598359894,0,4.28571428571429,0,34.4550401349535
Cleveland,0,2020-08-17,83,111.142857142857,6.67279277280266,8.93534040833128,-1,4,-8.03950936482248,32.1580374592899
Cleveland,0,2020-08-18,69,107.571428571429,5.54726146172751,8.64821507387333,13,5.14285714285714,104.513621742692,41.3460481619442
Cleveland,0,2020-08-19,98,102.285714285714,7.87871917752603,8.22326957887557,1,4.28571428571429,8.03950936482248,34.4550401349535
Cleveland,0,2020-08-20,88,96.2857142857143,7.07476824104379,7.74089901698622,2,3.57142857142857,16.079018729645,28.7125334457946
Cleveland,0,2020-08-21,101,93.4285714285714,8.11990445847071,7.51119874941986,8,4.14285714285714,64.3160749185799,33.3065387971217
Cleveland,0,2020-08-22,107,86.1428571428571,8.60227502036006,6.92546306712565,0,3.28571428571429,0,26.415530770131
Cleveland,0,2020-08-23,74,88.5714285714286,5.94923692996864,7.12070829455706,0,3.28571428571429,0,26.415530770131
Cleveland,0,2020-08-24,77,87.7142857142857,6.19042221091331,7.05179821428715,0,3.42857142857143,0,27.5640321079628
Cleveland,0,2020-08-25,56,85.8571428571429,4.50212524430059,6.90249304036902,0,1.57142857142857,0,12.6335147161496
Cleveland,0,2020-08-26,104,86.7142857142857,8.36108973941538,6.97140312063892,13,3.28571428571429,104.513621742692,26.415530770131
Cleveland,0,2020-08-27,124,91.8571428571429,9.96899161237988,7.38486360225837,5,3.71428571428571,40.1975468241124,29.8610347836264
Cleveland,0,2020-08-28,136,96.8571428571429,10.9337327361586,7.78683907049949,1,2.71428571428571,8.03950936482248,21.8215254188039
Cleveland,0,2020-08-29,92,94.7142857142857,7.39634861563669,7.61456386982472,3,3.14285714285714,24.1185280944675,25.2670294322992
Cleveland,0,2020-08-30,80,95.5714285714286,6.43160749185799,7.68347395009463,0,3.14285714285714,0,25.2670294322992
Cleveland,0,2020-08-31,90,97.4285714285714,7.23555842834024,7.83277912401276,1,3.28571428571429,8.03950936482248,26.415530770131
Cleveland,0,2020-09-01,90,102.285714285714,7.23555842834024,8.22326957887557,6,4.14285714285714,48.2370561889349,33.3065387971217
Cleveland,0,2020-09-02,121,104.714285714286,9.72780633143521,8.41851480630697,1,2.42857142857143,8.03950936482248,19.5245227431403
Cleveland,0,2020-09-03,40,92.7142857142857,3.21580374592899,7.45377368252827,9,3,72.3555842834024,24.1185280944675
Cleveland,0,2020-09-04,101,87.7142857142857,8.11990445847071,7.05179821428715,8,4,64.3160749185799,32.1580374592899
Cleveland,0,2020-09-05,124,92.2857142857143,9.96899161237988,7.41931864239332,0,3.57142857142857,0,28.7125334457946
Cleveland,0,2020-09-06,59,89.2857142857143,4.74331052524527,7.17813336144865,0,3.57142857142857,0,28.7125334457946
Cleveland,0,2020-09-07,68,86.1428571428571,5.46686636807929,6.92546306712565,4,4,32.1580374592899,32.1580374592899
Cleveland,0,2020-09-08,43,79.4285714285714,3.45698902687367,6.38566743834472,2,3.42857142857143,16.079018729645,27.5640321079628
Cleveland,0,2020-09-09,47,68.8571428571429,3.77856940146657,5.5357764483492,3,3.71428571428571,24.1185280944675,29.8610347836264
Cleveland,0,2020-09-10,72,73.4285714285714,5.78844674267219,5.90329687645537,5,3.14285714285714,40.1975468241124,25.2670294322992
Cleveland,0,2020-09-11,65,68.2857142857143,5.22568108713462,5.48983639483593,8,3.14285714285714,64.3160749185799,25.2670294322992
Cleveland,0,2020-09-12,86,62.8571428571429,6.91397805374734,5.05340588645985,0,3.14285714285714,0,25.2670294322992
Cleveland,0,2020-09-13,68,64.1428571428572,5.46686636807929,5.15677100686471,1,3.28571428571429,8.03950936482248,26.415530770131
Cleveland,0,2020-09-14,49,61.4285714285714,3.93935958876302,4.93855575267667,0,2.71428571428571,0,21.8215254188039
Cleveland,0,2020-09-15,42,61.2857142857143,3.37659393322544,4.92707073929835,9,3.71428571428571,72.3555842834024,29.8610347836264
Cleveland,0,2020-09-16,57,62.7142857142857,4.58252033794882,5.04192087308153,5,4,40.1975468241124,32.1580374592899
Cleveland,0,2020-09-17,61,61.1428571428572,4.90410071254172,4.91558572592003,2,3.57142857142857,16.079018729645,28.7125334457946
Cleveland,0,2020-09-18,74,62.4285714285714,5.94923692996864,5.01895084632489,5,3.14285714285714,40.1975468241124,25.2670294322992
Cleveland,0,2020-09-19,60,58.7142857142857,4.82370561889349,4.72034049848863,0,3.14285714285714,0,25.2670294322992
Cleveland,0,2020-09-20,51,56.2857142857143,4.10014977605947,4.52509527105723,-1,2.85714285714286,-8.03950936482248,22.9700267566357
Cleveland,0,2020-09-21,63,58.2857142857143,5.06489089983817,4.68588545835368,2,3.14285714285714,16.079018729645,25.2670294322992
Cleveland,0,2020-09-22,41,58.1428571428572,3.29619883957722,4.67440044497536,0,1.85714285714286,0,14.9305173918132
Cleveland,0,2020-09-23,66,59.4285714285714,5.30607618078284,4.77776556538022,10,2.57142857142857,80.3950936482248,20.6730240809721
Cleveland,0,2020-09-24,65,60,5.22568108713462,4.82370561889349,2,2.57142857142857,16.079018729645,20.6730240809721
Cleveland,0,2020-09-25,48,56.2857142857143,3.85896449511479,4.52509527105723,0,1.85714285714286,0,14.9305173918132
Cleveland,0,2020-09-26,62,56.5714285714286,4.98449580618994,4.54806529781386,0,1.85714285714286,0,14.9305173918132
Cleveland,0,2020-09-27,53,56.8571428571429,4.26093996335592,4.5710353245705,0,2,0,16.079018729645
Cleveland,0,2020-09-28,64,57,5.14528599348639,4.58252033794882,0,1.71428571428571,0,13.7820160539814
Cleveland,0,2020-09-29,49,58.1428571428572,3.93935958876302,4.67440044497536,1,1.85714285714286,8.03950936482248,14.9305173918132
Cleveland,0,2020-09-30,46,55.2857142857143,3.69817430781834,4.444700177409,1,0.571428571428571,8.03950936482248,4.59400535132713
Cleveland,0,2020-10-01,55,53.8571428571429,4.42173015065237,4.32985004362582,0,0.285714285714286,0,2.29700267566357
Cleveland,0,2020-10-02,92,60.1428571428572,7.39634861563669,4.83519063227181,5,1,40.1975468241124,8.03950936482248
Cleveland,0,2020-10-03,51,58.5714285714286,4.10014977605947,4.70885548511031,2,1.28571428571429,16.079018729645,10.3365120404861
Cleveland,0,2020-10-04,63,60,5.06489089983817,4.82370561889349,0,1.28571428571429,0,10.3365120404861
Cleveland,0,2020-10-05,85,63,6.83358296009911,5.06489089983817,0,1.28571428571429,0,10.3365120404861
Cleveland,0,2020-10-06,40,61.7142857142857,3.21580374592899,4.96152577943331,0,1.14285714285714,0,9.18801070265427
Cleveland,0,2020-10-07,72,65.4285714285714,5.78844674267219,5.26013612726957,0,1,0,8.03950936482248
Cleveland,0,2020-10-08,76,68.4285714285714,6.11002711726509,5.50132140821424,0,1,0,8.03950936482248
Cleveland,0,2020-10-09,116,71.8571428571429,9.32583086319408,5.77696172929387,2,0.571428571428571,16.079018729645,4.59400535132713
Cleveland,0,2020-10-10,59,73,4.74331052524527,5.86884183632041,0,0.285714285714286,0,2.29700267566357
Cleveland,0,2020-10-11,83,75.8571428571429,6.67279277280266,6.09854210388677,0,0.285714285714286,0,2.29700267566357
Cleveland,0,2020-10-12,97,77.5714285714286,7.79832408387781,6.23636226442658,0,0.285714285714286,0,2.29700267566357
Cleveland,0,2020-10-13,82,83.5714285714286,6.59239767915444,6.71873282631593,0,0.285714285714286,0,2.29700267566357
Cleveland,0,2020-10-14,91,86.2857142857143,7.31595352198846,6.93694808050397,3,0.714285714285714,24.1185280944675,5.74250668915892
Cleveland,0,2020-10-15,123,93,9.88859651873165,7.47674370928491,1,0.857142857142857,8.03950936482248,6.8910080269907
Cleveland,0,2020-10-16,117,93.1428571428571,9.40622595684231,7.48822872266323,0,0.571428571428571,0,4.59400535132713
Cleveland,0,2020-10-17,152,106.428571428571,12.2200542345302,8.55633496684679,0,0.571428571428571,0,4.59400535132713
Cleveland,0,2020-10-18,109,110.142857142857,8.76306520765651,8.85494531468305,0,0.571428571428571,0,4.59400535132713
Cleveland,0,2020-10-19,133,115.285714285714,10.6925474552139,9.26840579630249,3,1,24.1185280944675,8.03950936482248
Cleveland,0,2020-10-20,91,116.571428571429,7.31595352198846,9.37177091670735,1,1.14285714285714,8.03950936482248,9.18801070265427
Cleveland,0,2020-10-21,150,125,12.0592640472337,10.0493867060281,7,1.71428571428571,56.2765655537574,13.7820160539814
Cleveland,0,2020-10-22,120,124.571428571429,9.64741123778698,10.0149316658932,0,1.57142857142857,0,12.6335147161496
Cleveland,0,2020-10-23,200,136.428571428571,16.079018729645,10.9681877762935,2,1.85714285714286,16.079018729645,14.9305173918132
Cleveland,0,2020-10-24,182,140.714285714286,14.6319070439769,11.3127381776431,1,2,8.03950936482248,16.079018729645
Cleveland,0,2020-10-25,190,152.285714285714,15.2750677931627,12.2430242612868,0,2,0,16.079018729645
Cleveland,0,2020-10-26,174,158.142857142857,13.9887462947911,12.7139098097978,0,1.57142857142857,0,12.6335147161496
Cleveland,0,2020-10-27,130,163.714285714286,10.4513621742692,13.1618253315522,1,1.57142857142857,8.03950936482248,12.6335147161496
Cleveland,0,2020-10-28,159,165,12.7828198900678,13.2651904519571,0,0.571428571428571,0,4.59400535132713
Cleveland,0,2020-10-29,261,185.142857142857,20.9831194421867,14.8845773382999,0,0.571428571428571,0,4.59400535132713
Cleveland,0,2020-10-30,264,194.285714285714,21.2243047231314,15.6196181945123,0,0.285714285714286,0,2.29700267566357
Cleveland,0,2020-10-31,222,200,17.8477107899059,16.079018729645,0,0.142857142857143,0,1.14850133783178
Cleveland,0,2020-11-01,289,214.142857142857,23.234182064337,17.2160350540984,0,0.142857142857143,0,1.14850133783178
Cleveland,0,2020-11-02,116,205.857142857143,9.32583086319408,16.549904278156,4,0.714285714285714,32.1580374592899,5.74250668915892
Cleveland,0,2020-11-03,375,240.857142857143,30.1481601180843,19.3637325558439,3,1,24.1185280944675,8.03950936482248
Cleveland,0,2020-11-04,318,263.571428571429,25.5656397801355,21.1898496829964,0,1,0,8.03950936482248
Cleveland,0,2020-11-05,437,288.714285714286,35.1326559242743,23.2112120375803,3,1.42857142857143,24.1185280944675,11.4850133783178
Cleveland,0,2020-11-06,383,305.714285714286,30.7913208672701,24.5779286296002,4,2,32.1580374592899,16.079018729645
Cleveland,0,2020-11-07,481,342.714285714286,38.6700400447961,27.5525470945845,2,2.28571428571429,16.079018729645,18.3760214053085
Cleveland,0,2020-11-08,504,373.428571428571,40.5191271987053,30.0218249709228,7,3.28571428571429,56.2765655537574,26.415530770131
